Episode,Total_Reward
1035,-228.34666370987912
1036,-95.96156585881276
1037,-45.78124033299055
1038,-198.0503971874208
1039,-153.95244313668587
1040,-197.69369963556733
1041,-130.31374206812688
1042,-209.0854163097543
1043,-90.98045018592302
1044,-210.0175256620991
1045,-193.10666564342608
1046,-248.89082814871426
1047,-135.33141736028102
1048,-182.79956939256044
1049,-325.19903491681475
1050,-278.87062024816606
1051,-186.81521870853015
1052,-260.4892393841536
1053,-311.02780992465125
1054,-128.35039098208446
1055,-362.50998452501966
1056,-22.017139659353376
1057,-222.9272342463596
1058,-201.39689405105446
1059,-262.05263858908
1060,-130.47642228926472
1061,-67.69123523233733
1062,-88.49397671264259
1063,-133.64778474840796
1064,-245.41804052974632
1065,-333.78219842205164
1066,-242.1365285684808
1067,-427.5235017676696
1068,-187.0140185674855
1069,-114.05578231999078
1070,-135.79279133279124
1071,-178.35866833195132
1072,-203.34414712929552
1073,-302.9562256763367
1074,-108.07665156996
1075,-143.0966085793225
1076,-176.89630630607712
1077,-65.442277255355
1078,-87.67145328566376
1079,-243.6716790899447
1080,-60.612679570338216
1081,-66.07179177437772
1082,-208.197476959571
1083,-17.122409801208363
1084,-207.48913718268574
1085,-240.72729524391855
1086,-170.76906819576436
1087,-62.92351161527863
1088,-147.55363058887616
1089,-15.50080469815137
1090,-146.08993704432737
1091,-165.90878364903352
1092,-73.7039267798773
1093,8.507529114027449
1094,-137.17200475473967
1095,-320.3415564232507
1096,-84.78776126841933
1097,-160.17354197147003
1098,-153.81955013456815
1099,-49.884804489822834
1100,-119.43641228252831
1101,-85.52510108226805
1102,-161.95795440409847
1103,-270.707958063108
1104,-181.98050155010765
1105,-125.09096746785175
1106,-16.426942956312075
1107,-176.21846930420523
1108,-418.81505027374436
1109,-104.80715041549716
1110,-247.31163252347673
1111,-73.08317356606734
1112,-133.8818278019387
1113,-159.8528046171763
1114,-69.86345818235995
1115,-40.387871778904085
1116,23.473425090320603
1117,-236.1593910866921
1118,-80.02441489042164
1119,-72.22353227030882
1120,-137.7037414793267
1121,-120.89450776148627
1122,-94.34875462352429
1123,-34.44431705321095
1124,-246.9174950052312
1125,-253.98223448215342
1126,-254.40636013004294
1127,-157.04925906151624
1128,-212.00494412653075
1129,-12.782861155776956
1130,-134.41811970750234
1131,7.0165326550687155
1132,-293.42872257443514
1133,-161.9957609545222
1134,-101.8952845869017
1135,-190.51086226790989
1136,49.27634364475264
1137,-95.17245878293174
1138,-103.78270422201841
1139,-230.3199956157876
1140,-251.6366850523524
1141,-80.05380541969029
1142,-444.46228561506604
1143,-8.377015490839867
1144,-167.86961187130606
1145,-206.07528855787825
1146,-54.01785535122026
1147,-181.43789771097155
1148,-77.93194033062521
1149,-199.63470780110782
1150,-238.66055056595218
1151,-96.17386761719439
1152,-58.996100361361314
1153,-242.84407097599293
1154,-135.74066030435728
1155,-352.57180072442713
1156,-71.78495223299252
1157,-162.51936224829996
1158,-54.6885095725315
1159,-205.934236444599
1160,-245.60090117687182
1161,-83.61291965174776
1162,-229.03439571839678
1163,-21.729202175755447
1164,-139.25264846167389
1165,-23.801282238296068
1166,-57.557129366390356
1167,-90.13247436618508
1168,-87.60125554398455
1169,-174.13054222014736
1170,-220.35981479326256
1171,-322.580991526558
1172,-78.88502644708909
1173,-129.35004340199188
1174,-125.95887873437049
1175,-168.28630366657092
1176,-227.57995861886042
1177,-252.0473745278508
1178,-16.81526033163189
1179,-104.85965186620011
1180,-244.4722782416955
1181,-105.14093068880838
1182,-178.58628404969664
1183,-261.00534853401007
1184,-61.20880010951113
1185,-7.217283961444764
1186,-176.0545762424261
1187,-175.27645351060897
1188,19.220832619562557
1189,-329.4156312072847
1190,-109.79465611860604
1191,-266.6898444860263
1192,-322.10122829161094
1193,-360.1600333673904
1194,-87.94689932383754
1195,-92.614654928997
1196,-327.76702983957875
1197,-283.85331184978367
1198,-72.25925958584787
1199,-230.8791355087228
1200,-289.72289752385143
1201,-21.002297830595808
1202,-164.05296366313456
1203,17.371123703076066
1204,-2.041449090934492
1205,-19.343954726442945
1206,-14.2352843815314
1207,-303.0593125430805
1208,-21.57133001263078
1209,-94.25604854718026
1210,-263.09708857675173
1211,-27.04087474944592
1212,-326.60643189503435
1213,-269.3657489355262
1214,-105.16524619990393
1215,-68.27311128499613
1216,-99.98145701479132
1217,-97.74470742117505
1218,-137.65058915276842
1219,-99.77308784147709
1220,-123.9420752951763
1221,-275.6634799936693
1222,-60.355650988959624
1223,-106.99148554545528
1224,-88.06894868657288
1225,-223.6569692390832
1226,-301.2416810682131
1227,-250.99166682732442
1228,-251.8162830002332
1229,-197.9063720201841
1230,-223.7050818553866
1231,-81.59346293341716
1232,-202.54805667836675
1233,-255.53240854977585
1234,-214.34774616841042
1235,-175.63409656284256
1236,-223.72473542506413
1237,-241.65975123607998
1238,-104.3546943350625
1239,-197.80127011728365
1240,-54.700319255129145
1241,-263.34445015644394
1242,-213.69915567439165
1243,-195.00975227647848
1244,-277.7215875903954
1245,-153.44156015678698
1246,-118.55727533705674
1247,-60.67998179043088
1248,-299.5348067232171
1249,-214.0329307362686
1250,-298.6818576424926
